			Lead Left	Lead Right
-------------------------------------------
DIPS
1110.	 10.0 	 C1 - 2.0 mA	 C3 - 5.0 mA 	 (0.96 / 0.85) 
1111.	 9.9 	 C3 - 2.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1112.	 9.7 	 C3 - 2.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1113.	 9.6 	 C3 - 5.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1114.	 9.6 	 C3 - 4.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1115.	 9.6 	 C1 - 2.0 mA	 C3 - 3.5 mA 	 (0.96 / 0.92) 
1116.	 9.5 	 C3 - 3.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1117.	 9.5 	 C3 - 3.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1118.	 9.4 	 C2 - 3.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1119.	 9.3 	 C3 - 2.0 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1120.	 9.3 	 C3 - 5.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1121.	 9.3 	 C1 - 1.5 mA	 C2 - 4.0 mA 	 (0.98 / 0.86) 
1122.	 9.2 	 C3 - 1.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.77) 
1123.	 9.2 	 C3 - 3.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1124.	 9.1 	 C3 - 5.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1125.	 9.0 	 C3 - 3.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1126.	 9.0 	 C2 - 3.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1127.	 8.8 	 C3 - 4.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1128.	 8.8 	 C2 - 2.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1129.	 8.5 	 C3 - 4.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1130.	 8.4 	 C3 - 2.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1131.	 8.3 	 C3 - 3.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1132.	 8.3 	 C1 - 1.5 mA	 C2 - 2.5 mA 	 (0.98 / 0.95) 
1133.	 8.3 	 C0 - 1.5 mA	 C2 - 4.5 mA 	 (0.63 / 0.84) 
1134.	 8.2 	 C3 - 5.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1135.	 8.1 	 C2 - 2.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1136.	 8.0 	 C1 - 2.0 mA	 C3 - 4.5 mA 	 (0.96 / 0.87) 
1137.	 7.7 	 C2 - 3.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1138.	 7.6 	 C3 - 5.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1139.	 7.6 	 C3 - 4.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1140.	 7.6 	 C3 - 2.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1141.	 7.4 	 C1 - 2.0 mA	 C3 - 4.0 mA 	 (0.96 / 0.89) 
1142.	 7.4 	 C3 - 5.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1143.	 7.3 	 C2 - 3.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1144.	 7.2 	 C3 - 4.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1145.	 7.2 	 C2 - 3.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1146.	 7.1 	 C2 - 2.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1147.	 7.0 	 C3 - 5.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1148.	 7.0 	 C3 - 3.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1149.	 6.8 	 C3 - 3.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1150.	 6.7 	 C3 - 3.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1151.	 6.7 	 C2 - 1.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1152.	 6.7 	 C3 - 1.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1153.	 6.6 	 C2 - 2.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1154.	 6.6 	 C3 - 2.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1155.	 6.5 	 C2 - 3.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1156.	 6.5 	 C2 - 3.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1157.	 6.5 	 C1 - 1.5 mA	 C3 - 5.5 mA 	 (0.98 / 0.84) 
1158.	 6.4 	 C3 - 2.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1159.	 6.4 	 C2 - 3.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1160.	 6.3 	 C2 - 2.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1161.	 6.2 	 C3 - 4.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1162.	 6.2 	 C3 - 4.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1163.	 6.1 	 C3 - 3.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1164.	 6.1 	 C3 - 4.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1165.	 5.8 	 C3 - 5.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1166.	 5.8 	 C0 - 2.0 mA	 C3 - 5.5 mA 	 (0.60 / 0.84) 
1167.	 5.8 	 C2 - 1.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.84) 
1168.	 5.7 	 C0 - 1.5 mA	 C2 - 4.0 mA 	 (0.63 / 0.86) 
1169.	 5.7 	 C1 - 1.5 mA	 C2 - 3.0 mA 	 (0.98 / 0.93) 
1170.	 5.7 	 C3 - 4.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1171.	 5.5 	 C3 - 3.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1172.	 5.4 	 C0 - 1.5 mA	 C2 - 3.0 mA 	 (0.63 / 0.93) 
1173.	 5.3 	 C3 - 3.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1174.	 5.3 	 C3 - 2.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1175.	 5.3 	 C3 - 5.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1176.	 5.2 	 C3 - 5.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1177.	 5.0 	 C3 - 1.5 mA	 C2 - 1.5 mA 	 (1.00 / 1.00) 
1178.	 4.9 	 C3 - 2.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1179.	 4.9 	 C3 - 3.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1180.	 4.9 	 C3 - 4.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1181.	 4.8 	 C0 - 2.0 mA	 C3 - 3.5 mA 	 (0.60 / 0.92) 
1182.	 4.7 	 C3 - 2.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1183.	 4.5 	 C3 - 1.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1184.	 4.5 	 C2 - 3.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1185.	 4.4 	 C2 - 2.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1186.	 4.3 	 C3 - 5.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1187.	 4.3 	 C2 - 2.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1188.	 4.3 	 C3 - 5.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1189.	 4.2 	 C2 - 1.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1190.	 4.2 	 C3 - 5.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1191.	 4.1 	 C3 - 4.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1192.	 4.1 	 C2 - 3.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1193.	 4.1 	 C3 - 5.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1194.	 4.0 	 C0 - 1.5 mA	 C3 - 3.0 mA 	 (0.63 / 0.94) 
1195.	 3.8 	 C3 - 4.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1196.	 3.7 	 C1 - 1.5 mA	 C3 - 3.0 mA 	 (0.98 / 0.94) 
1197.	 3.7 	 C3 - 2.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1198.	 3.6 	 C3 - 3.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1199.	 3.6 	 C3 - 4.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1200.	 3.5 	 C3 - 4.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1201.	 3.4 	 C2 - 2.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1202.	 3.4 	 C3 - 1.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1203.	 3.4 	 C3 - 1.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.79) 
1204.	 2.9 	 C3 - 2.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1205.	 2.8 	 C2 - 3.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1206.	 2.7 	 C3 - 5.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1207.	 2.4 	 C3 - 4.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1208.	 2.4 	 C0 - 2.0 mA	 C3 - 5.0 mA 	 (0.60 / 0.85) 
1209.	 2.4 	 C1 - 1.5 mA	 C3 - 5.0 mA 	 (0.98 / 0.85) 
1210.	 2.3 	 C3 - 2.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1211.	 2.3 	 C3 - 3.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1212.	 2.2 	 C3 - 5.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1213.	 2.2 	 C2 - 1.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.96) 
1214.	 2.1 	 C3 - 2.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1215.	 2.1 	 C2 - 1.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.85) 
1216.	 2.1 	 C2 - 2.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1217.	 2.0 	 C3 - 3.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1218.	 2.0 	 C1 - 1.5 mA	 C2 - 3.5 mA 	 (0.98 / 0.90) 
1219.	 1.9 	 C2 - 3.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1220.	 1.6 	 C0 - 2.0 mA	 C3 - 4.0 mA 	 (0.60 / 0.89) 
1221.	 1.5 	 C0 - 2.0 mA	 C3 - 4.5 mA 	 (0.60 / 0.87) 
1222.	 1.3 	 C3 - 2.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1223.	 1.3 	 C0 - 1.5 mA	 C3 - 5.5 mA 	 (0.63 / 0.84) 
1224.	 1.1 	 C3 - 5.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1225.	 1.0 	 C2 - 2.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1226.	 0.8 	 C2 - 3.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1227.	 0.7 	 C2 - 2.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1228.	 0.6 	 C3 - 2.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1229.	 0.5 	 C3 - 2.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1230.	 0.5 	 C3 - 4.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1231.	 0.5 	 C3 - 2.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1232.	 0.2 	 C3 - 1.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1233.	 0.2 	 C3 - 1.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1234.	 -0.2 	 C2 - 2.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1235.	 -0.2 	 C2 - 2.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1236.	 -0.3 	 C0 - 1.5 mA	 C2 - 3.5 mA 	 (0.63 / 0.90) 
1237.	 -0.4 	 C3 - 2.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1238.	 -0.4 	 C2 - 3.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1239.	 -0.4 	 C3 - 4.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1240.	 -0.5 	 C2 - 2.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1241.	 -0.6 	 C3 - 3.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1242.	 -0.9 	 C1 - 1.5 mA	 C3 - 4.5 mA 	 (0.98 / 0.87) 
1243.	 -0.9 	 C2 - 2.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1244.	 -1.2 	 C3 - 2.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1245.	 -1.4 	 C2 - 2.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1246.	 -1.5 	 C3 - 3.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1247.	 -1.6 	 C2 - 1.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.87) 
1248.	 -1.6 	 C3 - 1.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1249.	 -2.1 	 C2 - 1.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1250.	 -2.2 	 C2 - 2.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1251.	 -2.3 	 C2 - 1.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.94) 
1252.	 -2.4 	 C2 - 2.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1253.	 -2.5 	 C1 - 1.5 mA	 C3 - 4.0 mA 	 (0.98 / 0.89) 
1254.	 -2.6 	 C3 - 3.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1255.	 -2.6 	 C3 - 1.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.84) 
1256.	 -2.7 	 C0 - 1.5 mA	 C3 - 5.0 mA 	 (0.63 / 0.85) 
1257.	 -2.8 	 C2 - 2.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1258.	 -2.9 	 C3 - 1.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1259.	 -3.0 	 C1 - 1.5 mA	 C3 - 3.5 mA 	 (0.98 / 0.92) 
1260.	 -3.1 	 C3 - 2.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1261.	 -3.7 	 C2 - 1.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.89) 
1262.	 -3.7 	 C3 - 2.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1263.	 -3.8 	 C2 - 2.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1264.	 -4.3 	 C2 - 2.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1265.	 -4.5 	 C2 - 2.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1266.	 -4.8 	 C0 - 1.5 mA	 C3 - 3.5 mA 	 (0.63 / 0.92) 
1267.	 -4.9 	 C0 - 1.5 mA	 C3 - 4.5 mA 	 (0.63 / 0.87) 
1268.	 -4.9 	 C3 - 2.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1269.	 -5.0 	 C3 - 3.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1270.	 -5.4 	 C2 - 1.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.92) 
1271.	 -5.8 	 C0 - 1.5 mA	 C3 - 4.0 mA 	 (0.63 / 0.89) 
1272.	 -6.2 	 C2 - 1.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1273.	 -6.3 	 C3 - 1.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1274.	 -6.4 	 C2 - 3.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1275.	 -6.7 	 C3 - 1.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1276.	 -6.9 	 C2 - 3.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1277.	 -7.3 	 C2 - 1.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.98) 
1278.	 -7.8 	 C2 - 3.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1279.	 -8.6 	 C3 - 2.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1280.	 -8.9 	 C3 - 2.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1281.	 -10.4 	 C3 - 2.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1282.	 -10.8 	 C2 - 2.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1283.	 -11.5 	 C3 - 2.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1284.	 -11.7 	 C2 - 2.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1285.	 -11.8 	 C2 - 2.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1286.	 -11.9 	 C3 - 2.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1287.	 -12.3 	 C2 - 2.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1288.	 -12.6 	 C3 - 2.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1289.	 -13.1 	 C2 - 2.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1290.	 -13.4 	 C3 - 1.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1291.	 -13.5 	 C2 - 2.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1292.	 -14.1 	 C3 - 1.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1293.	 -14.2 	 C3 - 1.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
1294.	 -14.3 	 C2 - 1.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.93) 
1295.	 -14.9 	 C2 - 1.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.90) 
1296.	 -15.6 	 C2 - 1.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.95) 
