			Lead Left	Lead Right
-------------------------------------------
DIPS
1111.	 48.5 	 C3 - 1.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1112.	 48.5 	 C3 - 4.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1113.	 48.5 	 C3 - 1.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1114.	 48.5 	 C3 - 4.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1115.	 48.4 	 C3 - 5.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1116.	 48.4 	 C2 - 2.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1117.	 48.4 	 C3 - 5.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1118.	 48.3 	 C3 - 3.0 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1119.	 48.3 	 C3 - 3.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1120.	 48.2 	 C2 - 2.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1121.	 47.9 	 C2 - 1.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1122.	 47.9 	 C2 - 2.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1123.	 47.9 	 C2 - 4.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1124.	 47.9 	 C3 - 3.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.97) 
1125.	 47.9 	 C2 - 2.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1126.	 47.8 	 C3 - 3.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1127.	 47.8 	 C2 - 1.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.86) 
1128.	 47.7 	 C3 - 5.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1129.	 47.6 	 C3 - 4.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1130.	 47.6 	 C2 - 4.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1131.	 47.6 	 C3 - 2.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1132.	 47.5 	 C3 - 4.0 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1133.	 47.4 	 C3 - 5.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1134.	 47.3 	 C2 - 3.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1135.	 47.3 	 C2 - 2.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1136.	 47.2 	 C3 - 4.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1137.	 47.2 	 C3 - 5.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1138.	 47.1 	 C3 - 2.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1139.	 47.0 	 C3 - 1.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1140.	 47.0 	 C3 - 5.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1141.	 47.0 	 C2 - 4.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1142.	 46.9 	 C3 - 2.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1143.	 46.9 	 C3 - 3.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1144.	 46.8 	 C3 - 1.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1145.	 46.6 	 C3 - 5.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1146.	 46.6 	 C3 - 3.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1147.	 46.6 	 C3 - 4.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1148.	 46.5 	 C2 - 2.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1149.	 46.4 	 C3 - 5.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1150.	 46.4 	 C3 - 2.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1151.	 46.3 	 C3 - 4.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1152.	 46.3 	 C3 - 3.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1153.	 46.3 	 C2 - 1.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.85) 
1154.	 46.2 	 C3 - 3.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1155.	 46.2 	 C2 - 3.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1156.	 46.1 	 C2 - 2.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1157.	 46.1 	 C3 - 5.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1158.	 45.9 	 C2 - 1.5 mA	 C0 - 2.5 mA 	 (1.00 / 1.00) 
1159.	 45.7 	 C3 - 4.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1160.	 45.4 	 C3 - 1.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1161.	 45.3 	 C3 - 3.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1162.	 45.2 	 C3 - 2.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1163.	 45.0 	 C3 - 4.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1164.	 44.9 	 C3 - 2.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1165.	 44.8 	 C3 - 4.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1166.	 44.7 	 C2 - 1.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.82) 
1167.	 44.7 	 C3 - 1.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1168.	 44.6 	 C3 - 3.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1169.	 44.5 	 C3 - 4.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1170.	 44.5 	 C3 - 2.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1171.	 44.2 	 C3 - 3.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1172.	 44.1 	 C3 - 2.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1173.	 44.1 	 C3 - 5.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1174.	 44.0 	 C3 - 4.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1175.	 44.0 	 C2 - 1.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.98) 
1176.	 43.9 	 C3 - 3.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1177.	 43.9 	 C3 - 2.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1178.	 43.9 	 C3 - 2.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1179.	 43.7 	 C3 - 4.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1180.	 43.6 	 C3 - 2.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1181.	 43.6 	 C3 - 5.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1182.	 43.6 	 C3 - 4.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1183.	 43.6 	 C2 - 2.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1184.	 43.4 	 C3 - 3.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1185.	 43.3 	 C3 - 3.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1186.	 43.2 	 C3 - 2.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1187.	 43.0 	 C3 - 4.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1188.	 43.0 	 C3 - 4.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1189.	 42.7 	 C2 - 3.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1190.	 42.7 	 C3 - 4.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1191.	 42.6 	 C2 - 2.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1192.	 42.5 	 C3 - 3.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1193.	 42.4 	 C3 - 3.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1194.	 42.3 	 C3 - 2.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1195.	 42.1 	 C3 - 1.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1196.	 42.1 	 C3 - 1.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1197.	 41.7 	 C3 - 3.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1198.	 41.4 	 C2 - 3.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1199.	 41.4 	 C2 - 1.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.81) 
1200.	 41.2 	 C3 - 1.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1201.	 41.2 	 C2 - 3.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1202.	 41.1 	 C2 - 1.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.99) 
1203.	 41.0 	 C3 - 5.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1204.	 41.0 	 C2 - 3.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1205.	 40.9 	 C2 - 3.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1206.	 40.8 	 C3 - 3.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1207.	 40.7 	 C3 - 4.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1208.	 40.4 	 C2 - 1.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.99) 
1209.	 40.4 	 C3 - 2.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1210.	 39.8 	 C3 - 5.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1211.	 39.8 	 C3 - 4.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1212.	 39.6 	 C3 - 3.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1213.	 38.4 	 C2 - 2.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1214.	 38.2 	 C3 - 1.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1215.	 37.8 	 C3 - 2.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1216.	 37.6 	 C2 - 2.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1217.	 37.6 	 C3 - 3.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1218.	 37.4 	 C3 - 4.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1219.	 37.1 	 C3 - 5.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1220.	 36.8 	 C3 - 3.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1221.	 36.8 	 C2 - 3.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1222.	 36.5 	 C3 - 4.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1223.	 36.0 	 C3 - 5.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1224.	 35.9 	 C2 - 3.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1225.	 35.8 	 C2 - 3.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1226.	 35.5 	 C3 - 2.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1227.	 35.3 	 C3 - 5.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1228.	 35.2 	 C3 - 5.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1229.	 35.1 	 C2 - 3.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1230.	 34.9 	 C3 - 1.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1231.	 34.6 	 C3 - 5.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1232.	 34.4 	 C2 - 1.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.74) 
1233.	 34.1 	 C3 - 3.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1234.	 33.9 	 C3 - 4.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1235.	 33.3 	 C2 - 2.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1236.	 33.3 	 C3 - 5.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1237.	 33.2 	 C3 - 2.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1238.	 33.0 	 C2 - 2.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1239.	 32.9 	 C2 - 2.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1240.	 32.9 	 C3 - 5.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1241.	 32.8 	 C3 - 5.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1242.	 32.6 	 C3 - 3.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1243.	 32.4 	 C3 - 4.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1244.	 31.9 	 C3 - 5.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1245.	 31.8 	 C2 - 2.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1246.	 31.7 	 C2 - 2.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1247.	 31.2 	 C2 - 1.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1248.	 30.5 	 C3 - 2.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1249.	 30.4 	 C3 - 3.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1250.	 29.8 	 C3 - 1.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1251.	 29.7 	 C3 - 4.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1252.	 28.8 	 C3 - 4.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1253.	 28.5 	 C3 - 4.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1254.	 28.5 	 C3 - 4.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1255.	 28.0 	 C3 - 2.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1256.	 27.9 	 C3 - 3.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1257.	 27.6 	 C2 - 2.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1258.	 27.2 	 C3 - 4.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1259.	 27.1 	 C2 - 2.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1260.	 26.5 	 C3 - 4.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1261.	 26.4 	 C2 - 2.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1262.	 26.1 	 C3 - 4.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1263.	 26.1 	 C3 - 3.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1264.	 26.1 	 C2 - 1.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1265.	 25.7 	 C3 - 4.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1266.	 25.1 	 C3 - 2.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1267.	 24.9 	 C2 - 2.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1268.	 24.8 	 C3 - 3.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1269.	 24.7 	 C3 - 2.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1270.	 24.5 	 C3 - 4.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1271.	 24.4 	 C3 - 1.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1272.	 24.3 	 C3 - 3.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1273.	 24.1 	 C3 - 2.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1274.	 23.6 	 C3 - 3.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1275.	 23.3 	 C3 - 3.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1276.	 23.1 	 C3 - 2.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1277.	 23.0 	 C3 - 3.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1278.	 22.5 	 C3 - 2.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1279.	 22.1 	 C3 - 3.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1280.	 22.0 	 C3 - 3.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1281.	 21.7 	 C3 - 2.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1282.	 21.6 	 C3 - 2.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1283.	 20.9 	 C3 - 3.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1284.	 20.5 	 C2 - 1.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.64) 
1285.	 20.0 	 C3 - 2.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1286.	 18.8 	 C3 - 1.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1287.	 18.8 	 C3 - 2.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1288.	 17.9 	 C3 - 1.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1289.	 16.6 	 C3 - 1.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1290.	 15.7 	 C2 - 1.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.57) 
1291.	 15.1 	 C2 - 1.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.62) 
1292.	 14.1 	 C2 - 1.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.58) 
1293.	 13.8 	 C3 - 1.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1294.	 12.8 	 C3 - 1.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
1295.	 10.4 	 C2 - 1.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.61) 
1296.	 9.7 	 C2 - 1.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.59) 
