			Lead Left	Lead Right
-------------------------------------------
DIPS
833.	 79.6 	 C3 - 5.0 mA	 C1 - 5.0 mA 	 (0.96 / 0.17) 
834.	 79.6 	 C1 - 2.5 mA	 C0 - 4.5 mA 	 (0.57 / 0.02) 
835.	 79.6 	 C0 - 2.0 mA	 C3 - 2.0 mA 	 (0.18 / 0.69) 
836.	 79.6 	 C3 - 4.0 mA	 C0 - 4.5 mA 	 (0.98 / 0.02) 
837.	 79.6 	 C1 - 1.5 mA	 C1 - 4.5 mA 	 (0.64 / 0.15) 
838.	 79.6 	 C2 - 2.0 mA	 C0 - 5.0 mA 	 (0.96 / 0.03) 
839.	 79.5 	 C0 - 2.0 mA	 C3 - 5.5 mA 	 (0.18 / 0.60) 
840.	 79.5 	 C2 - 2.0 mA	 C1 - 3.0 mA 	 (0.96 / 0.12) 
841.	 79.5 	 C3 - 5.0 mA	 C2 - 4.5 mA 	 (0.96 / 0.39) 
842.	 79.5 	 C2 - 2.0 mA	 C1 - 1.5 mA 	 (0.96 / 0.07) 
843.	 79.4 	 C3 - 4.0 mA	 C3 - 1.5 mA 	 (0.98 / 0.72) 
844.	 79.4 	 C3 - 2.5 mA	 C0 - 1.5 mA 	 (1.00 / 0.00) 
845.	 79.4 	 C3 - 5.0 mA	 C1 - 1.5 mA 	 (0.96 / 0.07) 
846.	 79.4 	 C3 - 5.0 mA	 C3 - 3.0 mA 	 (0.96 / 0.66) 
847.	 79.4 	 C2 - 1.5 mA	 C1 - 4.0 mA 	 (0.98 / 0.14) 
848.	 79.3 	 C3 - 5.5 mA	 C3 - 3.5 mA 	 (0.95 / 0.65) 
849.	 79.3 	 C3 - 4.0 mA	 C2 - 5.5 mA 	 (0.98 / 0.39) 
850.	 79.3 	 C3 - 5.5 mA	 C3 - 4.0 mA 	 (0.95 / 0.64) 
851.	 79.3 	 C3 - 5.5 mA	 C2 - 4.0 mA 	 (0.95 / 0.39) 
852.	 79.3 	 C3 - 5.5 mA	 C3 - 4.5 mA 	 (0.95 / 0.63) 
853.	 79.3 	 C2 - 1.5 mA	 C2 - 3.5 mA 	 (0.98 / 0.39) 
854.	 79.3 	 C3 - 2.5 mA	 C0 - 2.0 mA 	 (1.00 / 0.00) 
855.	 79.3 	 C1 - 2.0 mA	 C1 - 4.0 mA 	 (0.60 / 0.14) 
856.	 79.3 	 C3 - 5.5 mA	 C1 - 3.5 mA 	 (0.95 / 0.13) 
857.	 79.3 	 C3 - 4.5 mA	 C3 - 2.0 mA 	 (0.97 / 0.69) 
858.	 79.2 	 C0 - 2.5 mA	 C3 - 4.5 mA 	 (0.19 / 0.63) 
859.	 79.2 	 C0 - 2.5 mA	 C3 - 4.0 mA 	 (0.19 / 0.64) 
860.	 79.2 	 C1 - 3.5 mA	 C1 - 2.0 mA 	 (0.54 / 0.08) 
861.	 79.2 	 C0 - 5.5 mA	 C0 - 5.5 mA 	 (0.22 / 0.03) 
862.	 79.1 	 C3 - 4.5 mA	 C3 - 5.5 mA 	 (0.97 / 0.60) 
863.	 79.1 	 C0 - 2.5 mA	 C3 - 3.5 mA 	 (0.19 / 0.65) 
864.	 79.1 	 C3 - 3.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.01) 
865.	 79.1 	 C0 - 5.0 mA	 C1 - 3.0 mA 	 (0.22 / 0.12) 
866.	 79.1 	 C0 - 3.5 mA	 C0 - 4.0 mA 	 (0.20 / 0.02) 
867.	 79.1 	 C0 - 2.0 mA	 C3 - 2.5 mA 	 (0.18 / 0.67) 
868.	 79.0 	 C0 - 3.5 mA	 C2 - 3.0 mA 	 (0.20 / 0.39) 
869.	 78.9 	 C0 - 5.0 mA	 C0 - 5.0 mA 	 (0.22 / 0.03) 
870.	 78.9 	 C0 - 3.5 mA	 C1 - 4.0 mA 	 (0.20 / 0.14) 
871.	 78.9 	 C0 - 2.5 mA	 C2 - 4.0 mA 	 (0.19 / 0.39) 
872.	 78.9 	 C3 - 4.5 mA	 C3 - 2.5 mA 	 (0.97 / 0.67) 
873.	 78.9 	 C1 - 2.5 mA	 C2 - 2.0 mA 	 (0.57 / 0.37) 
874.	 78.9 	 C0 - 2.0 mA	 C3 - 5.0 mA 	 (0.18 / 0.61) 
875.	 78.9 	 C3 - 4.5 mA	 C2 - 5.0 mA 	 (0.97 / 0.39) 
876.	 78.9 	 C3 - 5.0 mA	 C1 - 4.5 mA 	 (0.96 / 0.15) 
877.	 78.9 	 C3 - 5.0 mA	 C1 - 4.0 mA 	 (0.96 / 0.14) 
878.	 78.9 	 C0 - 5.0 mA	 C1 - 1.5 mA 	 (0.22 / 0.07) 
879.	 78.8 	 C3 - 4.0 mA	 C3 - 5.5 mA 	 (0.98 / 0.60) 
880.	 78.8 	 C3 - 4.0 mA	 C3 - 2.0 mA 	 (0.98 / 0.69) 
881.	 78.7 	 C1 - 2.0 mA	 C0 - 4.0 mA 	 (0.60 / 0.02) 
882.	 78.7 	 C3 - 5.0 mA	 C3 - 4.5 mA 	 (0.96 / 0.63) 
883.	 78.7 	 C3 - 5.0 mA	 C3 - 4.0 mA 	 (0.96 / 0.64) 
884.	 78.7 	 C0 - 4.0 mA	 C1 - 3.5 mA 	 (0.20 / 0.13) 
885.	 78.7 	 C3 - 3.5 mA	 C2 - 5.5 mA 	 (0.99 / 0.39) 
886.	 78.7 	 C3 - 5.0 mA	 C3 - 3.5 mA 	 (0.96 / 0.65) 
887.	 78.7 	 C1 - 2.5 mA	 C1 - 3.5 mA 	 (0.57 / 0.13) 
888.	 78.7 	 C1 - 2.0 mA	 C2 - 2.5 mA 	 (0.60 / 0.38) 
889.	 78.7 	 C3 - 3.5 mA	 C3 - 1.5 mA 	 (0.99 / 0.72) 
890.	 78.6 	 C3 - 4.5 mA	 C3 - 5.0 mA 	 (0.97 / 0.61) 
891.	 78.6 	 C0 - 1.5 mA	 C2 - 5.5 mA 	 (0.16 / 0.39) 
892.	 78.6 	 C0 - 3.0 mA	 C2 - 3.5 mA 	 (0.19 / 0.39) 
893.	 78.5 	 C3 - 4.0 mA	 C3 - 2.5 mA 	 (0.98 / 0.67) 
894.	 78.5 	 C3 - 5.0 mA	 C2 - 4.0 mA 	 (0.96 / 0.39) 
895.	 78.5 	 C0 - 5.5 mA	 C1 - 2.5 mA 	 (0.22 / 0.11) 
896.	 78.4 	 C3 - 4.0 mA	 C2 - 5.0 mA 	 (0.98 / 0.39) 
897.	 78.4 	 C0 - 2.5 mA	 C0 - 3.5 mA 	 (0.19 / 0.01) 
898.	 78.4 	 C3 - 5.0 mA	 C0 - 5.0 mA 	 (0.96 / 0.03) 
899.	 78.4 	 C3 - 3.5 mA	 C3 - 5.5 mA 	 (0.99 / 0.60) 
900.	 78.4 	 C1 - 3.0 mA	 C1 - 3.0 mA 	 (0.55 / 0.12) 
901.	 78.4 	 C3 - 5.5 mA	 C0 - 5.5 mA 	 (0.95 / 0.03) 
902.	 78.3 	 C3 - 4.0 mA	 C3 - 5.0 mA 	 (0.98 / 0.61) 
903.	 78.3 	 C0 - 2.5 mA	 C1 - 5.0 mA 	 (0.19 / 0.17) 
904.	 78.2 	 C1 - 2.5 mA	 C2 - 1.5 mA 	 (0.57 / 0.35) 
905.	 78.2 	 C1 - 1.5 mA	 C2 - 3.0 mA 	 (0.64 / 0.39) 
906.	 78.2 	 C3 - 4.5 mA	 C3 - 3.0 mA 	 (0.97 / 0.66) 
907.	 78.2 	 C2 - 1.5 mA	 C0 - 4.5 mA 	 (0.98 / 0.02) 
908.	 78.1 	 C0 - 2.0 mA	 C2 - 4.5 mA 	 (0.18 / 0.39) 
909.	 78.1 	 C3 - 3.5 mA	 C3 - 2.0 mA 	 (0.99 / 0.69) 
910.	 78.1 	 C1 - 3.0 mA	 C0 - 5.0 mA 	 (0.55 / 0.03) 
911.	 78.1 	 C0 - 2.0 mA	 C3 - 3.0 mA 	 (0.18 / 0.66) 
912.	 78.1 	 C0 - 4.0 mA	 C2 - 2.0 mA 	 (0.20 / 0.37) 
913.	 78.1 	 C3 - 5.5 mA	 C2 - 3.5 mA 	 (0.95 / 0.39) 
914.	 78.1 	 C0 - 1.5 mA	 C3 - 5.5 mA 	 (0.16 / 0.60) 
915.	 78.0 	 C3 - 4.5 mA	 C1 - 5.5 mA 	 (0.97 / 0.18) 
916.	 78.0 	 C3 - 4.5 mA	 C2 - 4.5 mA 	 (0.97 / 0.39) 
917.	 78.0 	 C1 - 3.0 mA	 C1 - 1.5 mA 	 (0.55 / 0.07) 
918.	 77.9 	 C3 - 3.5 mA	 C0 - 4.5 mA 	 (0.99 / 0.02) 
919.	 77.9 	 C3 - 5.5 mA	 C1 - 3.0 mA 	 (0.95 / 0.12) 
920.	 77.9 	 C0 - 4.0 mA	 C2 - 1.5 mA 	 (0.20 / 0.35) 
921.	 77.9 	 C3 - 3.5 mA	 C3 - 2.5 mA 	 (0.99 / 0.67) 
922.	 77.9 	 C3 - 3.5 mA	 C3 - 5.0 mA 	 (0.99 / 0.61) 
923.	 77.8 	 C0 - 4.5 mA	 C1 - 3.0 mA 	 (0.21 / 0.12) 
924.	 77.8 	 C3 - 5.0 mA	 C1 - 3.5 mA 	 (0.96 / 0.13) 
925.	 77.8 	 C0 - 3.0 mA	 C1 - 4.5 mA 	 (0.19 / 0.15) 
926.	 77.8 	 C0 - 5.5 mA	 C1 - 2.0 mA 	 (0.22 / 0.08) 
927.	 77.8 	 C0 - 4.5 mA	 C0 - 5.0 mA 	 (0.21 / 0.03) 
928.	 77.8 	 C3 - 4.0 mA	 C3 - 3.0 mA 	 (0.98 / 0.66) 
929.	 77.8 	 C3 - 3.5 mA	 C2 - 5.0 mA 	 (0.99 / 0.39) 
930.	 77.7 	 C0 - 4.5 mA	 C1 - 1.5 mA 	 (0.21 / 0.07) 
931.	 77.7 	 C3 - 4.5 mA	 C3 - 4.5 mA 	 (0.97 / 0.63) 
932.	 77.7 	 C3 - 4.5 mA	 C3 - 4.0 mA 	 (0.97 / 0.64) 
933.	 77.6 	 C3 - 2.5 mA	 C0 - 2.5 mA 	 (1.00 / 0.00) 
934.	 77.6 	 C0 - 3.5 mA	 C0 - 4.5 mA 	 (0.20 / 0.02) 
935.	 77.6 	 C0 - 5.0 mA	 C0 - 5.5 mA 	 (0.22 / 0.03) 
936.	 77.6 	 C1 - 1.5 mA	 C1 - 4.0 mA 	 (0.64 / 0.14) 
937.	 77.6 	 C0 - 2.0 mA	 C3 - 4.5 mA 	 (0.18 / 0.63) 
938.	 77.6 	 C3 - 4.5 mA	 C3 - 3.5 mA 	 (0.97 / 0.65) 
939.	 77.6 	 C1 - 2.0 mA	 C0 - 4.5 mA 	 (0.60 / 0.02) 
940.	 77.5 	 C1 - 1.5 mA	 C0 - 4.0 mA 	 (0.64 / 0.02) 
941.	 77.5 	 C3 - 4.0 mA	 C2 - 4.5 mA 	 (0.98 / 0.39) 
942.	 77.5 	 C0 - 2.0 mA	 C3 - 4.0 mA 	 (0.18 / 0.64) 
943.	 77.4 	 C3 - 5.5 mA	 C2 - 1.5 mA 	 (0.95 / 0.35) 
944.	 77.4 	 C3 - 4.0 mA	 C3 - 4.5 mA 	 (0.98 / 0.63) 
945.	 77.4 	 C3 - 4.5 mA	 C1 - 5.0 mA 	 (0.97 / 0.17) 
946.	 77.4 	 C0 - 1.5 mA	 C3 - 5.0 mA 	 (0.16 / 0.61) 
947.	 77.3 	 C3 - 3.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.60) 
948.	 77.3 	 C3 - 4.0 mA	 C3 - 4.0 mA 	 (0.98 / 0.64) 
949.	 77.3 	 C3 - 4.0 mA	 C1 - 5.5 mA 	 (0.98 / 0.18) 
950.	 77.3 	 C0 - 2.0 mA	 C3 - 3.5 mA 	 (0.18 / 0.65) 
951.	 77.3 	 C0 - 1.5 mA	 C3 - 1.5 mA 	 (0.16 / 0.72) 
952.	 77.2 	 C3 - 3.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.39) 
953.	 77.2 	 C3 - 3.5 mA	 C3 - 3.0 mA 	 (0.99 / 0.66) 
954.	 77.2 	 C3 - 4.0 mA	 C3 - 3.5 mA 	 (0.98 / 0.65) 
955.	 77.2 	 C3 - 5.5 mA	 C1 - 2.0 mA 	 (0.95 / 0.08) 
956.	 77.1 	 C3 - 5.0 mA	 C2 - 3.5 mA 	 (0.96 / 0.39) 
957.	 77.1 	 C0 - 1.5 mA	 C2 - 5.0 mA 	 (0.16 / 0.39) 
958.	 77.1 	 C2 - 2.0 mA	 C0 - 5.5 mA 	 (0.96 / 0.03) 
959.	 77.1 	 C0 - 3.5 mA	 C2 - 2.5 mA 	 (0.20 / 0.38) 
960.	 77.0 	 C3 - 5.5 mA	 C2 - 3.0 mA 	 (0.95 / 0.39) 
961.	 76.9 	 C3 - 4.5 mA	 C2 - 4.0 mA 	 (0.97 / 0.39) 
962.	 76.9 	 C0 - 1.5 mA	 C3 - 2.0 mA 	 (0.16 / 0.69) 
963.	 76.9 	 C1 - 3.0 mA	 C0 - 5.5 mA 	 (0.55 / 0.03) 
964.	 76.9 	 C3 - 3.5 mA	 C3 - 4.5 mA 	 (0.99 / 0.63) 
965.	 76.8 	 C0 - 5.0 mA	 C1 - 2.5 mA 	 (0.22 / 0.11) 
966.	 76.8 	 C2 - 1.5 mA	 C2 - 3.0 mA 	 (0.98 / 0.39) 
967.	 76.8 	 C0 - 1.5 mA	 C3 - 2.5 mA 	 (0.16 / 0.67) 
968.	 76.8 	 C3 - 3.5 mA	 C3 - 4.0 mA 	 (0.99 / 0.64) 
969.	 76.8 	 C3 - 3.5 mA	 C2 - 4.5 mA 	 (0.99 / 0.39) 
970.	 76.8 	 C3 - 3.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.61) 
971.	 76.8 	 C3 - 5.0 mA	 C0 - 5.5 mA 	 (0.96 / 0.03) 
972.	 76.8 	 C0 - 2.0 mA	 C1 - 5.5 mA 	 (0.18 / 0.18) 
973.	 76.6 	 C3 - 3.5 mA	 C3 - 3.5 mA 	 (0.99 / 0.65) 
974.	 76.6 	 C3 - 5.5 mA	 C1 - 2.5 mA 	 (0.95 / 0.11) 
975.	 76.6 	 C0 - 3.0 mA	 C0 - 4.0 mA 	 (0.19 / 0.02) 
976.	 76.5 	 C3 - 3.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.72) 
977.	 76.5 	 C3 - 4.0 mA	 C1 - 5.0 mA 	 (0.98 / 0.17) 
978.	 76.4 	 C3 - 4.5 mA	 C1 - 4.5 mA 	 (0.97 / 0.15) 
979.	 76.4 	 C3 - 5.0 mA	 C1 - 3.0 mA 	 (0.96 / 0.12) 
980.	 76.4 	 C3 - 4.0 mA	 C2 - 4.0 mA 	 (0.98 / 0.39) 
981.	 76.3 	 C3 - 5.5 mA	 C2 - 2.5 mA 	 (0.95 / 0.38) 
982.	 76.3 	 C3 - 3.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
983.	 76.3 	 C0 - 4.5 mA	 C0 - 5.5 mA 	 (0.21 / 0.03) 
984.	 76.3 	 C3 - 3.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
985.	 76.3 	 C3 - 4.5 mA	 C1 - 1.5 mA 	 (0.97 / 0.07) 
986.	 76.3 	 C3 - 4.5 mA	 C1 - 4.0 mA 	 (0.97 / 0.14) 
987.	 76.2 	 C1 - 3.0 mA	 C1 - 2.5 mA 	 (0.55 / 0.11) 
988.	 76.2 	 C1 - 2.0 mA	 C1 - 3.5 mA 	 (0.60 / 0.13) 
989.	 76.2 	 C0 - 2.5 mA	 C2 - 3.5 mA 	 (0.19 / 0.39) 
990.	 76.2 	 C0 - 5.0 mA	 C1 - 2.0 mA 	 (0.22 / 0.08) 
991.	 76.2 	 C3 - 3.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.39) 
992.	 76.2 	 C0 - 2.0 mA	 C2 - 4.0 mA 	 (0.18 / 0.39) 
993.	 76.1 	 C3 - 3.5 mA	 C1 - 5.5 mA 	 (0.99 / 0.18) 
994.	 76.1 	 C1 - 1.5 mA	 C2 - 2.5 mA 	 (0.64 / 0.38) 
995.	 76.1 	 C1 - 2.0 mA	 C2 - 2.0 mA 	 (0.60 / 0.37) 
996.	 76.1 	 C3 - 5.0 mA	 C2 - 1.5 mA 	 (0.96 / 0.35) 
997.	 76.1 	 C0 - 3.0 mA	 C2 - 3.0 mA 	 (0.19 / 0.39) 
998.	 76.1 	 C0 - 1.5 mA	 C3 - 3.0 mA 	 (0.16 / 0.66) 
999.	 76.0 	 C1 - 1.5 mA	 C0 - 4.5 mA 	 (0.64 / 0.02) 
1000.	 76.0 	 C3 - 5.0 mA	 C2 - 3.0 mA 	 (0.96 / 0.39) 
1001.	 76.0 	 C0 - 2.0 mA	 C0 - 3.5 mA 	 (0.18 / 0.01) 
1002.	 76.0 	 C0 - 1.5 mA	 C3 - 4.5 mA 	 (0.16 / 0.63) 
1003.	 76.0 	 C3 - 5.5 mA	 C2 - 2.0 mA 	 (0.95 / 0.37) 
1004.	 75.9 	 C1 - 2.5 mA	 C1 - 3.0 mA 	 (0.57 / 0.12) 
1005.	 75.8 	 C0 - 3.0 mA	 C1 - 4.0 mA 	 (0.19 / 0.14) 
1006.	 75.8 	 C0 - 1.5 mA	 C3 - 4.0 mA 	 (0.16 / 0.64) 
1007.	 75.8 	 C3 - 3.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.66) 
1008.	 75.8 	 C3 - 2.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.60) 
1009.	 75.7 	 C3 - 3.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.63) 
1010.	 75.7 	 C1 - 2.5 mA	 C0 - 5.0 mA 	 (0.57 / 0.03) 
1011.	 75.6 	 C1 - 2.0 mA	 C2 - 1.5 mA 	 (0.60 / 0.35) 
1012.	 75.6 	 C1 - 2.5 mA	 C1 - 1.5 mA 	 (0.57 / 0.07) 
1013.	 75.6 	 C1 - 3.0 mA	 C1 - 2.0 mA 	 (0.55 / 0.08) 
1014.	 75.6 	 C2 - 2.0 mA	 C1 - 2.5 mA 	 (0.96 / 0.11) 
1015.	 75.6 	 C3 - 3.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.64) 
1016.	 75.6 	 C3 - 3.5 mA	 C2 - 4.0 mA 	 (0.99 / 0.39) 
1017.	 75.5 	 C3 - 4.0 mA	 C1 - 4.5 mA 	 (0.98 / 0.15) 
1018.	 75.5 	 C0 - 4.0 mA	 C0 - 5.0 mA 	 (0.20 / 0.03) 
1019.	 75.5 	 C3 - 5.0 mA	 C1 - 2.0 mA 	 (0.96 / 0.08) 
1020.	 75.5 	 C0 - 3.5 mA	 C1 - 3.5 mA 	 (0.20 / 0.13) 
1021.	 75.5 	 C0 - 4.0 mA	 C1 - 1.5 mA 	 (0.20 / 0.07) 
1022.	 75.5 	 C0 - 4.0 mA	 C1 - 3.0 mA 	 (0.20 / 0.12) 
1023.	 75.4 	 C0 - 1.5 mA	 C2 - 4.5 mA 	 (0.16 / 0.39) 
1024.	 75.4 	 C0 - 1.5 mA	 C3 - 3.5 mA 	 (0.16 / 0.65) 
1025.	 75.4 	 C3 - 4.5 mA	 C2 - 3.5 mA 	 (0.97 / 0.39) 
1026.	 75.4 	 C3 - 2.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.00) 
1027.	 75.4 	 C0 - 4.5 mA	 C1 - 2.5 mA 	 (0.21 / 0.11) 
1028.	 75.3 	 C3 - 4.5 mA	 C0 - 5.0 mA 	 (0.97 / 0.03) 
1029.	 75.3 	 C3 - 3.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.65) 
1030.	 75.3 	 C3 - 3.5 mA	 C1 - 5.0 mA 	 (0.99 / 0.17) 
1031.	 75.3 	 C3 - 4.0 mA	 C1 - 4.0 mA 	 (0.98 / 0.14) 
1032.	 75.2 	 C3 - 5.0 mA	 C2 - 2.5 mA 	 (0.96 / 0.38) 
1033.	 75.2 	 C3 - 3.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.02) 
1034.	 75.1 	 C3 - 2.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.61) 
1035.	 75.0 	 C3 - 4.5 mA	 C1 - 3.5 mA 	 (0.97 / 0.13) 
1036.	 75.0 	 C3 - 3.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.39) 
1037.	 75.0 	 C3 - 4.0 mA	 C1 - 1.5 mA 	 (0.98 / 0.07) 
1038.	 75.0 	 C0 - 2.5 mA	 C1 - 4.5 mA 	 (0.19 / 0.15) 
1039.	 75.0 	 C3 - 5.0 mA	 C1 - 2.5 mA 	 (0.96 / 0.11) 
1040.	 75.0 	 C3 - 2.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.39) 
1041.	 74.8 	 C0 - 3.0 mA	 C0 - 4.5 mA 	 (0.19 / 0.02) 
1042.	 74.8 	 C3 - 4.0 mA	 C2 - 3.5 mA 	 (0.98 / 0.39) 
1043.	 74.7 	 C3 - 5.0 mA	 C2 - 2.0 mA 	 (0.96 / 0.37) 
1044.	 74.7 	 C0 - 4.5 mA	 C1 - 2.0 mA 	 (0.21 / 0.08) 
1045.	 74.7 	 C2 - 1.5 mA	 C2 - 2.5 mA 	 (0.98 / 0.38) 
1046.	 74.7 	 C0 - 3.5 mA	 C2 - 2.0 mA 	 (0.20 / 0.37) 
1047.	 74.6 	 C2 - 2.0 mA	 C1 - 2.0 mA 	 (0.96 / 0.08) 
1048.	 74.5 	 C0 - 3.5 mA	 C2 - 1.5 mA 	 (0.20 / 0.35) 
1049.	 74.4 	 C0 - 2.0 mA	 C1 - 5.0 mA 	 (0.18 / 0.17) 
1050.	 74.3 	 C1 - 2.5 mA	 C0 - 5.5 mA 	 (0.57 / 0.03) 
1051.	 74.2 	 C2 - 1.5 mA	 C1 - 3.5 mA 	 (0.98 / 0.13) 
1052.	 74.1 	 C0 - 2.5 mA	 C0 - 4.0 mA 	 (0.19 / 0.02) 
1053.	 74.1 	 C3 - 4.5 mA	 C2 - 3.0 mA 	 (0.97 / 0.39) 
1054.	 74.1 	 C3 - 3.5 mA	 C1 - 4.5 mA 	 (0.99 / 0.15) 
1055.	 74.1 	 C3 - 4.0 mA	 C0 - 5.0 mA 	 (0.98 / 0.03) 
1056.	 74.0 	 C1 - 1.5 mA	 C1 - 3.5 mA 	 (0.64 / 0.13) 
1057.	 73.9 	 C3 - 2.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.63) 
1058.	 73.9 	 C0 - 3.0 mA	 C2 - 2.5 mA 	 (0.19 / 0.38) 
1059.	 73.9 	 C3 - 4.0 mA	 C1 - 3.5 mA 	 (0.98 / 0.13) 
1060.	 73.9 	 C3 - 2.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1061.	 73.9 	 C0 - 4.0 mA	 C0 - 5.5 mA 	 (0.20 / 0.03) 
1062.	 73.8 	 C3 - 3.5 mA	 C2 - 3.5 mA 	 (0.99 / 0.39) 
1063.	 73.8 	 C3 - 2.0 mA	 C3 - 5.5 mA 	 (1.00 / 0.60) 
1064.	 73.8 	 C3 - 2.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.39) 
1065.	 73.7 	 C3 - 2.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.64) 
1066.	 73.7 	 C3 - 3.5 mA	 C1 - 4.0 mA 	 (0.99 / 0.14) 
1067.	 73.7 	 C3 - 3.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.39) 
1068.	 73.6 	 C3 - 4.5 mA	 C0 - 5.5 mA 	 (0.97 / 0.03) 
1069.	 73.6 	 C3 - 2.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.66) 
1070.	 73.6 	 C1 - 2.5 mA	 C1 - 2.5 mA 	 (0.57 / 0.11) 
1071.	 73.6 	 C3 - 2.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1072.	 73.5 	 C3 - 4.5 mA	 C2 - 1.5 mA 	 (0.97 / 0.35) 
1073.	 73.5 	 C1 - 1.5 mA	 C2 - 2.0 mA 	 (0.64 / 0.37) 
1074.	 73.4 	 C0 - 2.5 mA	 C2 - 3.0 mA 	 (0.19 / 0.39) 
1075.	 73.4 	 C3 - 4.0 mA	 C2 - 3.0 mA 	 (0.98 / 0.39) 
1076.	 73.4 	 C3 - 3.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.18) 
1077.	 73.4 	 C3 - 4.5 mA	 C1 - 3.0 mA 	 (0.97 / 0.12) 
1078.	 73.3 	 C0 - 1.5 mA	 C2 - 4.0 mA 	 (0.16 / 0.39) 
1079.	 73.3 	 C3 - 2.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.65) 
1080.	 73.2 	 C3 - 3.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.02) 
1081.	 73.2 	 C0 - 2.0 mA	 C2 - 3.5 mA 	 (0.18 / 0.39) 
1082.	 73.2 	 C3 - 2.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.72) 
1083.	 73.2 	 C3 - 4.5 mA	 C2 - 2.5 mA 	 (0.97 / 0.38) 
1084.	 73.1 	 C3 - 2.0 mA	 C3 - 5.0 mA 	 (1.00 / 0.61) 
1085.	 73.1 	 C1 - 1.5 mA	 C2 - 1.5 mA 	 (0.64 / 0.35) 
1086.	 73.1 	 C3 - 1.5 mA	 C3 - 5.5 mA 	 (1.00 / 0.60) 
1087.	 73.0 	 C1 - 2.0 mA	 C1 - 3.0 mA 	 (0.60 / 0.12) 
1088.	 72.9 	 C1 - 2.0 mA	 C0 - 5.0 mA 	 (0.60 / 0.03) 
1089.	 72.9 	 C1 - 2.5 mA	 C1 - 2.0 mA 	 (0.57 / 0.08) 
1090.	 72.9 	 C1 - 2.0 mA	 C1 - 1.5 mA 	 (0.60 / 0.07) 
1091.	 72.8 	 C3 - 3.5 mA	 C1 - 1.5 mA 	 (0.99 / 0.07) 
1092.	 72.8 	 C0 - 2.5 mA	 C1 - 4.0 mA 	 (0.19 / 0.14) 
1093.	 72.8 	 C0 - 4.0 mA	 C1 - 2.5 mA 	 (0.20 / 0.11) 
1094.	 72.4 	 C3 - 4.0 mA	 C2 - 1.5 mA 	 (0.98 / 0.35) 
1095.	 72.4 	 C3 - 2.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.39) 
1096.	 72.4 	 C2 - 1.5 mA	 C2 - 1.5 mA 	 (0.98 / 0.35) 
1097.	 72.4 	 C3 - 1.5 mA	 C3 - 5.0 mA 	 (1.00 / 0.61) 
1098.	 72.3 	 C3 - 4.5 mA	 C2 - 2.0 mA 	 (0.97 / 0.37) 
1099.	 72.3 	 C3 - 4.0 mA	 C2 - 2.5 mA 	 (0.98 / 0.38) 
1100.	 72.3 	 C3 - 3.5 mA	 C2 - 3.0 mA 	 (0.99 / 0.39) 
1101.	 72.2 	 C3 - 3.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.17) 
1102.	 72.2 	 C3 - 4.0 mA	 C0 - 5.5 mA 	 (0.98 / 0.03) 
1103.	 72.1 	 C3 - 4.5 mA	 C1 - 2.0 mA 	 (0.97 / 0.08) 
1104.	 72.1 	 C0 - 4.0 mA	 C1 - 2.0 mA 	 (0.20 / 0.08) 
1105.	 72.1 	 C3 - 3.5 mA	 C1 - 3.5 mA 	 (0.99 / 0.13) 
1106.	 72.1 	 C3 - 4.0 mA	 C1 - 3.0 mA 	 (0.98 / 0.12) 
1107.	 72.1 	 C3 - 2.0 mA	 C2 - 5.5 mA 	 (1.00 / 0.39) 
1108.	 72.0 	 C0 - 2.5 mA	 C0 - 4.5 mA 	 (0.19 / 0.02) 
1109.	 71.9 	 C3 - 3.5 mA	 C0 - 5.0 mA 	 (0.99 / 0.03) 
